"name","external_donor_name","donor_id","donor_name"
"","400901",768457794,"Dlx5-CreERT2;Slc17a7-IRES2-Cre;Ai163-400901"
"","400900",768454771,"Dlx5-CreERT2;Slc17a7-IRES2-Cre;Ai163-400900"
"","390870",768453554,"Dlx5-CreERT2;Slc17a7-IRES2-Cre;Ai163-390870"
"","390869",768451517,"Dlx5-CreERT2;Slc17a7-IRES2-Cre;Ai163-390869"
"","416147",767667253,"Ai65F-416147"
"","416146",767666071,"Ai65F-416146"
"","413493",767666060,"Ai65F-413493"
"","413492",767666048,"Ai65F-413492"
"","413239",767666002,"Ai65F-413239"
"","413229",767665965,"Ai65F-413229"
"","413228",767664071,"Ai65F-413228"
"","421976",767487157,"Pvalb-IRES-Cre;Th-P2A-FlpO;Ai65-421976"
"","422369",767487139,"Pvalb-IRES-Cre;Ai14-422369"
"","422368",767487117,"Pvalb-IRES-Cre;Ai14-422368"
"","422367",767487092,"Pvalb-IRES-Cre;Ai14-422367"
"","422365",767487068,"Pvalb-IRES-Cre;Ai14-422365"
"","422076",767487047,"Sst-IRES-Cre;Ai14-422076"
"","422075",767487024,"Sst-IRES-Cre;Ai14-422075"
"","422074",767487005,"Sst-IRES-Cre;Ai14-422074"
"","422072",767486982,"Sst-IRES-Cre;Ai14-422072"
"","422070",767486959,"Sst-IRES-Cre;Ai14-422070"
"","422069",767486933,"Sst-IRES-Cre;Ai14-422069"
"","422068",767486907,"Sst-IRES-Cre;Ai14-422068"
"","422067",767486883,"Sst-IRES-Cre;Ai14-422067"
"","421751",767486862,"Sst-IRES-Cre;Ai14-421751"
"","421750",767486828,"Sst-IRES-Cre;Ai14-421750"
"","425210",767260622,"Ctxn3-IRES2-FlpO-neo-425210"
"","425211",767260611,"Ctxn3-IRES2-FlpO-neo-425211"
"","425213",767260600,"Ctxn3-IRES2-FlpO-neo-425213"
"","425212",767260589,"Ctxn3-IRES2-FlpO-neo-425212"
"","419574",767158504,"Etv1-CreERT2;Sst-IRES-FlpO;Ai191-hyg-419574"
"","419557",767157877,"Pdyn-T2A-CreERT2;Sst-IRES-FlpO;Ai188-hyg-419557"
"","418878",767156149,"Etv1-CreERT2;Rorb-T2A-tTA2;Ai82-418878"
"","415870",767146397,"Ai14-Homo-415870"
"","415867",767144868,"Ai14-Homo-415867"
"","415866",767143713,"Ai14-Homo-415866"
"","415864",767142559,"Ai14-Homo-415864"
"","414696",767141935,"Ai14-Homo-414696"
"","420804",766725250,"Sim1-Cre_KJ18;Snap25-LSL-F2A-GFP-420804-Pvalb-T2A-FlpO;Ai65F"
"","420801",766682117,"Sim1-Cre_KJ18;Snap25-LSL-F2A-GFP-420801-Pvalb-T2A-FlpO;Ai65F"
"","423268",766628130,"Batf3-IRES2-FlpO-neo-423268"
"","423263",766628103,"Batf3-IRES2-FlpO-neo-423263"
"","419657",766578623,"Slc17a7-IRES2-Cre;Ai14-419657"
"","420002",766520964,"Chrna6-IRES2-FlpO-neo;Ai65F-420002"
"","421160",766390695,"Vip-IRES-Cre-421160"
"","421158",766390668,"Vip-IRES-Cre-421158"
"","421156",766390638,"Vip-IRES-Cre-421156"
"","419899",766390601,"Rbp4-Cre_KL100-419899"
"","421721",766380906,"Pvalb-IRES-Cre;Ai162-421721"
"","422606",766153589,"Pvalb-IRES-Cre-422606"
"","422603",766146889,"Pvalb-IRES-Cre-422603"
"","422748",766029101,"Sst-IRES-Cre-422748"
"","416855",766027556,"Sst-IRES-Cre;Ai32-416855"
"","423096",766025752,"Rbp4-Cre_KL100;Camk2a-tTA;Ai93-423096"
"","423606",766015379,"Slc17a7-IRES2-Cre;Camk2a-tTA;Ai94-423606"
"","420246",766011371,"Pvalb-IRES-Cre-420246"
"","421735",766011364,"Chat-IRES-Cre-neo-421735"
"","420629",766010706,"Sim1-Cre_KJ18-420629"
"","420618",766009544,"Sim1-Cre_KJ18-420618"
"","422749",766006538,"Sst-IRES-Cre-422749"
"","418564",766006498,"Pvalb-IRES-Cre-418564"
"","418636",766006476,"C57BL6J-418636"
"","417679",766001137,"Vip-IRES-Cre;Ai32-417679"
"","420189",765998414,"Tac1-IRES2-Cre-420189"
"","420187",765998348,"Tac1-IRES2-Cre-420187"
"","423231",765997371,"Rorb-IRES2-Cre;Camk2a-tTA;Ai93-423231"
"","416856",765995190,"Sst-IRES-Cre;Ai32-416856"
"","420079",765994903,"Cux2-CreERT2;Camk2a-tTA;Ai93-420079"
"","422296",765993449,"Sst-IRES-Cre-422296"
"","423986",765991998,"Sst-IRES-Cre;Ai148-423986"
"","422019",765991976,"Cux2-CreERT2;Camk2a-tTA;Ai93-422019"
"","421226",765987789,"Snap25-IRES2-Cre;Ai14-421226"
"","421227",765986339,"Snap25-IRES2-Cre;Ai14-421227"
"","421078",765984519,"Ctxn3-IRES2-FlpO-neo;Ai65F-421078"
"","420003",765984503,"Chrna6-IRES2-FlpO;Ai65F-420003"
"","419678",765812436,"Batf3-IRES2-FlpO;Ai65F-419678"
"","422297",765215697,"Sst-IRES-Cre-422297"
"","422660",765143079,"Tlx3-Cre_PL56;Ai140;Pvalb-T2A-FlpO;Ai65F-422660"
"","422616",765140430,"Ntsr1-Cre_GN220;Ai140;Vip-IRES-FlpO-422616-Ai65F"
"","422652",765140411,"Tlx3-Cre_PL56;Ai140;Vip-IRES-FlpO;Ai65F-422652"
"","422944",765140396,"Nr5a1-Cre;Ai140;Sst-IRES-FlpO;Ai65F-422944"
"","422943",765140382,"Nr5a1-Cre;Ai140;Sst-IRES-FlpO;Ai65F-422943"
"","420549",765140374,"Slc17a8-iCre-420549"
"","421676",765140360,"Sim1-Cre_KJ18;Snap25-LSL-F2A-GFP-421676-Pvalb-T2A-FlpO;Ai65F"
"","421368",764895628,"Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-421368"
"","421365",764895616,"Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-421365"
"","420787",764895604,"Ndnf-IRES2-dgCre;Slc17a6-IRES2-FlpO;Ai65-420787"
"","420784",764895592,"Ndnf-IRES2-dgCre;Slc17a6-IRES2-FlpO;Ai65-420784"
"","420778",764895580,"Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-420778"
"","420776",764895568,"Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-420776"
"","420775",764895556,"Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-420775"
"","420774",764895544,"Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-420774"
"","420773",764895532,"Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-420773"
"","420772",764895520,"Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-420772"
"","421309",764895510,"Pvalb-T2A-CreERT2;Ai14-421309"
"","421493",764895500,"Sst-IRES-Cre;Ai14-421493"
"","421492",764895490,"Sst-IRES-Cre;Ai14-421492"
"","421489",764895480,"Sst-IRES-Cre;Ai14-421489"
"","421034",764895470,"Nos1-CreERT2;Ai14-421034"
"","421031",764895460,"Nos1-CreERT2;Ai14-421031"
"","421030",764895450,"Nos1-CreERT2;Ai14-421030"
"","421059",764895311,"Sst-IRES-Cre;Ai148-421059"
"","419235",764740884,"Cux2-IRES-Cre-419235"
"","419234",764740876,"Cux2-IRES-Cre-419234"
"","419247",764379232,"Rorb-IRES2-Cre-419247"
"","422287",764368362,"Vip-IRES-Cre-422287"
"","422567",764331048,"Ai65F-422567"
"","422565",764330277,"Ai65F-422565"
"","411156",764329185,"Ai161(TIT2L-GFP-ICR-tTA2)-411156"
"","401977",764327760,"Ai166(TIT2L-MORF-ICL-tTA2)-401977"
"","414295",764321677,"Sst-IRES-Cre;Ai163-414295"
"","413107",764321406,"Sst-IRES-Cre;Ai163-413107"
"","419530",763958529,"Ntsr1-Cre_GN220;Ai148-419530"
"","423387",763894767,"Gpr139-IRES2-FlpO-WPRE-423387"
"","423351",763894747,"Chrna6-IRES2-FlpO-WPRE-423351"
"","423354",763894730,"Chrna6-IRES2-FlpO-WPRE-423354"
"","423353",763894712,"Chrna6-IRES2-FlpO-WPRE-423353"
"","423382",763894689,"Gpr139-IRES2-FlpO-WPRE-423382"
"","423033",763894668,"Gpr139-IRES2-FlpO-WPRE-423033"
"","423386",763894649,"Gpr139-IRES2-FlpO-WPRE-423386"
"","423383",763894629,"Gpr139-IRES2-FlpO-WPRE-423383"
"","421157",763888897,"Vip-IRES-Cre-421157"
"C57BL/6J","416861",763884096,"Sst-IRES-Cre;Ai32-416861"
"","419184",763878683,"Slc6a3-Cre-419184"
"","419188",763877098,"Slc6a3-Cre-419188"
"","419639",763876258,"Sepw1-Cre_NP39-419639"
"","419186",763874707,"Slc6a3-Cre-419186"
"","419185",763872985,"Slc6a3-Cre-419185"
"","419637",763870662,"Sepw1-Cre_NP39-419637"
"","402625",763856735,"Ai136(TITL-ReaChR-EYFP)-402625"
"","402622",763855948,"Ai136(TITL-ReaChR-EYFP)-402622"
"","421587",763832030,"Sst-IRES-Cre;Ai148-421587"
"","424064",763823523,"Sst-IRES-Cre-424064"
"C57BL/6J","416357",763808588,"Sst-IRES-Cre;Ai32-416357"
"","420949",763803448,"Pvalb-IRES-Cre;Ai162-420949"
"","417882",763253984,"C57BL6J-417882"
"","415044",763250706,"Vip-IRES-Cre;Ai32-415044"
"","421155",763250206,"Vip-IRES-Cre-421155"
"","421590",763248163,"Sst-IRES-Cre;Ai148-421590"
"","420734",763247804,"Vip-IRES-Cre;Ai148-420734"
"","421586",763247311,"Sst-IRES-Cre;Ai148-421586"
"","424453",763244525,"C57BL/6J-424453"
"","418406",763242011,"Ndnf-IRES2-dgCre-418406"
"","418405",763241968,"Ndnf-IRES2-dgCre-418405"
"","418309",763241902,"Ntsr1-Cre_GN220-418309"
"","418307",763241818,"Ntsr1-Cre_GN220-418307"
"","417958",763241746,"Pvalb-IRES-Cre-417958"
"","417835",763241654,"Pvalb-IRES-Cre-417835"
"","417833",763241566,"Pvalb-IRES-Cre-417833"
"","417832",763241485,"Pvalb-IRES-Cre-417832"
"","417830",763241426,"Pvalb-IRES-Cre-417830"
"","417742",763239240,"C57BL6J-417742"
"C57BL/6J","416356",763236006,"Sst-IRES-Cre;Ai32-416356"
"","418245",763131325,"Nos1-CreERT2;Sst-IRES-FlpO;Ai188-hyg-418245"
"","421646",762681422,"Tlx3-Cre_PL56;Ai140;Pvalb-T2A-FlpO;Ai65F-421646"
"","421405",762677546,"Sst-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-421405"
"","421409",762677530,"Sst-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-421409"
"","421407",762677515,"Sst-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-421407"
"","421406",762677500,"Sst-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-421406"
"","420803",762677486,"Sim1-Cre_KJ18;Snap25-LSL-F2A-GFP-420803-Pvalb-T2A-FlpO;Ai65F"
"","420670",762677468,"Vip-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-420670"
"","420667",762677448,"Vip-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-420667"
"","420865",762619267,"Sncg-IRES2-FlpO-neo;Ai65F-420865"
"","420882",762619256,"Gpr139-IRES2-FlpO-neo;Ai65F-420882"
"","419430",762610232,"Sst-IRES-Cre-419430"
"","419429",762610195,"Sst-IRES-Cre-419429"
"","419427",762610171,"Sst-IRES-Cre-419427"
"","419426",762610154,"Sst-IRES-Cre-419426"
"","417571",762495617,"Dbh-Cre_KH212;Ai166-417571"
"","417570",762492629,"Dbh-Cre_KH212;Ai166-417570"
"","368017",762144761,"Gnb4-IRES2-Cre-368017"
"","368015",762144319,"Gnb4-IRES2-Cre-368015"
"","372189",762143771,"Gnb4-IRES2-Cre-372189"
"","372188",762143370,"Gnb4-IRES2-Cre-372188"
"","357896",762116707,"Dbh-Cre_KH212;APP_PS1-357896"
"","357892",762116617,"Dbh-Cre_KH212;APP_PS1-357892"
"","357889",762114566,"Dbh-Cre_KH212;APP_PS1-357889"
"","417239",762111347,"Gad2-IRES-Cre-417239"
"","417627",762111339,"Nr5a1-Cre-417627"
"","417253",762111331,"Tlx3-Cre_PL56-417253"
"","416999",762111323,"A930038C07Rik-Tg1-Cre-416999"
"","415533",762111315,"Pvalb-IRES-Cre-415533"
"","414617",762111307,"Sst-IRES-Cre-414617"
"","413339",762111299,"Sst-IRES-Cre-413339"
"","413338",762111291,"Sst-IRES-Cre-413338"
"","413334",762111283,"Sst-IRES-Cre-413334"
"","413166",762079331,"Nr5a1-Cre-413166"
"","417238",762079315,"Gad2-IRES-Cre-417238"
"","418017",762056900,"Rorb-IRES2-Cre-neo;Ai14-418017"
"","418015",762056249,"Rorb-IRES2-Cre-neo;Ai14-418015"
"","422598",761832074,"Slc32a1-IRES-Cre;Ai14-422598"
"","419291",761832064,"Gad2-IRES-Cre;Ai14-419291"
"","419287",761832054,"Gad2-IRES-Cre;Ai14-419287"
"","419284",761832044,"Gad2-IRES-Cre;Ai14-419284"
"","419991",761832032,"Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-419991"
"","419797",761832020,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-419797"
"","418336",761832010,"Scnn1a-Tg1-Cre;Ai14-418336"
"","418334",761832000,"Scnn1a-Tg1-Cre;Ai14-418334"
"","418816",761831990,"Slc32a1-IRES-Cre;Ai14-418816"
"","418815",761831980,"Slc32a1-IRES-Cre;Ai14-418815"
"","418814",761831970,"Slc32a1-IRES-Cre;Ai14-418814"
"","418813",761831960,"Slc32a1-IRES-Cre;Ai14-418813"
"","419911",761831950,"Pvalb-IRES-Cre;Ai14-419911"
"","419907",761831940,"Pvalb-IRES-Cre;Ai14-419907"
"","419627",761831930,"Vip-IRES-Cre;Ai14-419627"
"","357895",761765191,"Dbh-Cre_KH212;APP_PS1-357895"
"","357891",761765166,"Dbh-Cre_KH212;APP_PS1-357891"
"","357890",761764988,"Dbh-Cre_KH212;APP_PS1-357890"
"","422192",761486751,"Batf3-IRES2-FlpO-WPRE-neo-422192"
"","422187",761486742,"Batf3-IRES2-FlpO-WPRE-neo-422187"
"","422193",761486734,"Batf3-IRES2-FlpO-WPRE-neo-422193"
"","422188",761486728,"Batf3-IRES2-FlpO-WPRE-neo-422188"
"","423137",761486722,"Gpr139-IRES2-FlpO-423137"
"","423030",761486716,"Gpr139-IRES2-FlpO-WPRE-423030"
"","423142",761486708,"Gpr139-IRES2-FlpO-423142"
"","423138",761486700,"Gpr139-IRES2-FlpO-423138"
"","423140",761486694,"Gpr139-IRES2-FlpO-423140"
"","423035",761486686,"Gpr139-IRES2-FlpO-WPRE-423035"
"","423029",761486673,"Gpr139-IRES2-FlpO-WPRE-423029"
"","423141",761486660,"Gpr139-IRES2-FlpO-423141"
"","423139",761486647,"Gpr139-IRES2-FlpO-423139"
"","423036",761486638,"Gpr139-IRES2-FlpO-WPRE-423036"
"","423031",761486629,"Gpr139-IRES2-FlpO-WPRE-423031"
"","423032",761486618,"Gpr139-IRES2-FlpO-WPRE-423032"
"","423271",761486609,"Batf3-IRES2-FlpO-neo-423271"
"","423266",761486600,"Batf3-IRES2-FlpO-neo-423266"
"","423267",761486592,"Batf3-IRES2-FlpO-neo-423267"
"","423265",761486584,"Batf3-IRES2-FlpO-neo-423265"
"","417474",761320598,"Ctxn3-IRES2-FlpO-neo;Ai65F-417474"
"","418586",761317488,"Etv1-CreERT2;Pvalb-T2A-FlpO;Ai188-hyg-418586"
"","417475",761314653,"Ctxn3-IRES2-FlpO-neo;Ai65F-417475"
"","417469",761314116,"Ctxn3-IRES2-FlpO-neo;Ai65F-417469"
"","401450",760998293,"VGAT-ChR2-YFP-401450"
"","401449",760997976,"VGAT-ChR2-YFP-401449"
"","401448",760997772,"VGAT-ChR2-YFP-401448"
"","400326",760996323,"VGAT-ChR2-YFP-400326"
"","400913",760996219,"VGAT-ChR2-YFP-400913"
"","400912",760996044,"VGAT-ChR2-YFP-400912"
"","419122",760994362,"C57BL/6J-419122"
"","421062",760984676,"Sst-IRES-Cre;Ai148-421062"
"C57BL/6J","419118",760960650,"C57BL/6J-419118"
"","421136",760949537,"Vip-IRES-Cre;Ai148-421136"
"","418042",760947693,"Sepw1-Cre_NP39-418042"
"","416945",760947547,"Cck-IRES-Cre-416945"
"","416947",760947351,"Cck-IRES-Cre-416947"
"C57BL/6J","419119",760946810,"C57BL/6J-419119"
"","417169",760946791,"Sepw1-Cre_NP39-417169"
"","418044",760946680,"Sepw1-Cre_NP39-418044"
"","417946",760946548,"Vipr2-IRES2-Cre-neo-417946"
"","416576",760945092,"C57BL6J-416576"
"","417949",760944842,"Vipr2-IRES2-Cre-neo-417949"
"","416368",760944593,"Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-416368"
"","420732",760941617,"Vip-IRES-Cre;Ai148-420732"
"","421060",760940705,"Sst-IRES-Cre;Ai148-421060"
"","422744",760939662,"Sst-IRES-Cre-422744"
"","418041",760939569,"Sepw1-Cre_NP39-418041"
"C57BL/6J","419116",760938794,"C57BL/6J-419116"
"","420011",760937969,"Rbp4-Cre_KL100;Camk2a-tTA;Ai93-420011"
"","421138",760937912,"Vip-IRES-Cre;Ai148-421138"
"","416656",760937123,"C57BL6J-416656"
"","422183",760936767,"Vip-IRES-Cre;Ai148-422183"
"","421061",760933176,"Sst-IRES-Cre;Ai148-421061"
"","421137",760928870,"Vip-IRES-Cre;Ai148-421137"
"","404601",760832676,"APP/PS1-404601"
"","404600",760832570,"APP/PS1-404600"
"","342328",760832009,"Cux2-IRES-Cre;APP_PS1-342328"
"","418110",760807314,"Snap25-IRES2-Cre;Ai14-418110"
"","417965",760807113,"Slc17a6-IRES-Cre;Ai14-417965"
"","418113",760806925,"Snap25-IRES2-Cre;Ai14-418113"
"","418115",760806915,"Snap25-IRES2-Cre;Ai14-418115"
"","418112",760805654,"Snap25-IRES2-Cre;Ai14-418112"
"","418111",760805648,"Snap25-IRES2-Cre;Ai14-418111"
"","417982",760805387,"Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-417982-Ai65"
"","420857",760805377,"Chrna6-IRES2-FlpO-neo;Ai65F-420857"
"","420756",760775347,"Ntsr1-Cre_GN220;Ai140;Pvalb-T2A-FlpO-420756-Ai65F"
"","420665",760771579,"Vip-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-420665"
"","420300",760771565,"Tlx3-Cre_PL56;Ai140;Pvalb-T2A-FlpO;Ai65F-420300"
"","420796",760771551,"Ntsr1-Cre_GN220;Ai140;Sst-IRES-FlpO-420796-Ai65F"
"","420792",760771537,"Ntsr1-Cre_GN220;Ai140;Sst-IRES-FlpO-420792-Ai65F"
"","418447",760771524,"Sim1-Cre_KJ18;Snap25-LSL-F2A-GFP-418447-Pvalb-T2A-FlpO;Ai65F"
"","419297",760771510,"Sst-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-419297"
"","419867",760771496,"Sst-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-419867"
"","419048",760771255,"Sst-IRES-Cre-419048"
"","419044",760771247,"Sst-IRES-Cre-419044"
"","332295",760697757,"C57BL/6J-332295"
"","420883",760676708,"Gpr139-IRES2-FlpO-neo;Ai65F-420883"
"","420881",760676533,"Gpr139-IRES2-FlpO-neo;Ai65F-420881"
"","418072",760318891,"Chrna6-IRES2-FlpO-WPRE-neo;Ai65F-418072"
"","404612",760317868,"APP/PS1-404612"
"","404611",760315881,"APP/PS1-404611"
"","404610",760315260,"APP/PS1-404610"
"","352768",760315181,"Nos1-CreERT2;APP_PS1-352768"
"","352770",760314958,"Nos1-CreERT2;APP_PS1-352770"
"","417987",760006193,"Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-417987-Ai65"
"","417712",760006181,"Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-417712"
"","417711",760006169,"Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-417711"
"","417710",760006157,"Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-417710"
"","417319",760005690,"Pvalb-T2A-CreERT2;Ai14-417319"
"","417322",760005680,"Pvalb-T2A-CreERT2;Ai14-417322"
"","418126",760005669,"Pvalb-IRES-Cre;Ai14-418126"
"","418122",760005658,"Pvalb-IRES-Cre;Ai14-418122"
"","417271",760005647,"Pvalb-IRES-Cre;Ai14-417271"
"","417321",760005637,"Pvalb-T2A-CreERT2;Ai14-417321"
"","418125",760005623,"Pvalb-IRES-Cre;Ai14-418125"
"","418120",760005613,"Pvalb-IRES-Cre;Ai14-418120"
"","417268",760005603,"Pvalb-IRES-Cre;Ai14-417268"
"","418127",760005593,"Pvalb-IRES-Cre;Ai14-418127"
"","418227",760005583,"Vip-IRES-Cre;Ai14-418227"
"","418225",760005573,"Vip-IRES-Cre;Ai14-418225"
"","418222",760005563,"Vip-IRES-Cre;Ai14-418222"
"","416998",759970402,"A930038C07Rik-Tg1-Cre-416998"
"","416997",759970391,"A930038C07Rik-Tg1-Cre-416997"
"","422210",759960912,"Batf3-IRES2-FlpO-WPRE-neo;Ai65F-422210"
"","414954",759729794,"Chrna6-IRES2-FlpO-414954"
"","416328",759719909,"Sepw1-Cre_NP39-416328"
"","415345",759719901,"Cux2-IRES-Cre-415345"
"","419113",759718028,"C57BL/6J-419113"
"C57BL/6J","419114",759711149,"C57BL/6J-419114"
"","419115",759711142,"C57BL/6J-419115"
"","415346",759689922,"Cux2-IRES-Cre-415346"
"","415339",759689914,"Cux2-IRES-Cre-415339"
"","419156",759679899,"Rbp4-Cre_KL100;Camk2a-tTA;Ai93-419156"
"","418947",759679887,"Rbp4-Cre_KL100;Camk2a-tTA;Ai93-418947"
"C57BL/6J","419112",759674767,"C57BL/6J-419112"
"","416317",759673860,"Slc6a5-Cre_KF109-416317"
"","414907",759662774,"Snap25-IRES2-Cre;Ai14-414907"
"","415516",759649241,"Cux2-CreERT2;Ai166-415516"
"","415515",759649216,"Cux2-CreERT2;Ai166-415515"
"","415513",759649206,"Cux2-CreERT2;Ai166-415513"
"","415977",759532356,"Npr3-IRES2-CreERT2;Ai14-415977"
"","417214",759521824,"Slc17a7-IRES2-FlpO-neo;Ai65F-417214"
"","417220",759521782,"Tac1-IRES2-Cre;Sst-IRES-FlpO;Ai188-hyg-417220"
"","416325",759508548,"Sepw1-Cre_NP39-416325"
"","416329",759508535,"Sepw1-Cre_NP39-416329"
"","418779",759505809,"Rbp4-Cre_KL100;Camk2a-tTA;Ai93-418779"
"","418325",759504832,"Vip-IRES-Cre-418325"
"","408527",759504358,"Ntsr1-Cre_GN209-408527"
"","416714",759502905,"Grp-Cre_KH288-416714"
"","416713",759502897,"Grp-Cre_KH288-416713"
"","424461",759499604,"C57BL/6J-424461"
"","424460",759499598,"C57BL/6J-424460"
"","424468",759499592,"C57BL/6J-424468"
"","416644",759496850,"Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-416644-Ai65"
"","418114",759496737,"Snap25-IRES2-Cre;Ai14-418114"
"","418116",759496731,"Snap25-IRES2-Cre;Ai14-418116"
"","416345",759496721,"Slc17a7-IRES2-Cre;Ai14-416345"
"","419158",759496688,"Rbp4-Cre_KL100;Camk2a-tTA;Ai93-419158"
"","415404",759496676,"Rbp4-Cre_KL100;Camk2a-tTA;Ai93-415404"
"","414011",759496540,"C57BL6J-414011"
"","413044",759496534,"Slc32a1-T2A-FlpO-413044"
"","413624",759406831,"Slc32a1-IRES-Cre;Ai75-413624"
"","419318",759246997,"Ntsr1-Cre_GN220;Ai140;Pvalb-T2A-FlpO-419318-Ai65F"
"","418964",759246982,"Vip-IRES-Cre;Ai140;Sst-IRES-FlpO;Ai65F-418964"
"","418984",759246968,"Tlx3-Cre_PL56;Ai140;Sst-IRES-FlpO;Ai65F-418984"
"","418170",759246352,"Rorb-IRES2-Cre;Ai167-418170"
"","417498",759246342,"Ntsr1-Cre_GN220;Ai167-417498"
"","418190",759246332,"Ntsr1-Cre_GN220;Ai167-418190"
"","419819",759246319,"Ntsr1-Cre_GN220;Ai140;Pvalb-T2A-FlpO-419819-Ai65F"
"","419300",759246313,"Sst-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-419300"
"","407566",759235779,"Ntsr1-Cre_GN220;Ai14-407566"
"","414202",759066266,"Sst-IRES-Cre;Ai148-414202"
"","416332",758808488,"Sepw1-Cre_NP39-416332"
"","416330",758808466,"Sepw1-Cre_NP39-416330"
"","404614",758623959,"APP/PS1-404614"
"","412812",758623764,"C57BL/6J-412812"
"","404609",758613620,"APP/PS1-404609"
"","415208",758600473,"Npr3-IRES2-Cre-neo;Ai14-415208"
"","415207",758600448,"Npr3-IRES2-Cre-neo;Ai14-415207"
"","415192",758598597,"Npr3-IRES2-CreERT2-neo;Ai14-415192"
"","420250",758481207,"Pvalb-IRES-Cre-420250"
"","416484",758113099,"Sst-IRES-Cre;Ai14-416484"
"","416483",758113089,"Sst-IRES-Cre;Ai14-416483"
"","416135",758113079,"Sst-IRES-Cre;Ai14-416135"
"","416134",758113069,"Sst-IRES-Cre;Ai14-416134"
"","417331",758112460,"Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-417331"
"","417229",758112450,"Vip-IRES-Cre;Ai14-417229"
"","417228",758112440,"Vip-IRES-Cre;Ai14-417228"
"","417227",758112430,"Vip-IRES-Cre;Ai14-417227"
"","416938",758112418,"Vip-IRES-Cre;Npy-IRES2-FlpO;Ai65-416938"
"","417327",758112406,"Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-417327"
"","416937",758112394,"Vip-IRES-Cre;Npy-IRES2-FlpO;Ai65-416937"
"","416722",758112382,"Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-416722"
"","416132",758112368,"Sst-IRES-Cre;Ai14-416132"
"","416131",758112356,"Sst-IRES-Cre;Ai14-416131"
"","416125",758112346,"Sst-IRES-Cre;Ai14-416125"
"","416120",758112336,"Sst-IRES-Cre;Ai14-416120"
"","404602",757906631,"APP/PS1-404602"
"","404599",757905837,"APP/PS1-404599"
"","404597",757904430,"APP/PS1-404597"
"","415403",757904420,"Rbp4-Cre_KL100;Camk2a-tTA;Ai93-415403"
"","421042",757416069,"Gpr139-IRES2-FlpO-421042"
"","420714",757416056,"Ctxn3-IRES2-FlpO-neo-420714"
"","420415",757416049,"Gpr139-IRES2-FlpO-neo-420415"
"","420410",757416041,"Gpr139-IRES2-FlpO-420410"
"","421043",757416033,"Gpr139-IRES2-FlpO-421043"
"","419712",757416027,"Batf3-IRES2-FlpO-neo-419712"
"","421041",757416019,"Gpr139-IRES2-FlpO-421041"
"","420718",757416005,"Ctxn3-IRES2-FlpO-neo-420718"
"","420712",757415985,"Ctxn3-IRES2-FlpO-neo-420712"
"","420414",757415973,"Gpr139-IRES2-FlpO-420414"
"","420411",757415959,"Gpr139-IRES2-FlpO-420411"
"","420413",757415941,"Gpr139-IRES2-FlpO-420413"
"","420408",757415927,"Gpr139-IRES2-FlpO-420408"
"","421044",757415912,"Gpr139-IRES2-FlpO-421044"
"","421040",757415900,"Gpr139-IRES2-FlpO-neo-421040"
"","421045",757415878,"Gpr139-IRES2-FlpO-421045"
"","420716",757415863,"Ctxn3-IRES2-FlpO-neo-420716"
"","420711",757415852,"Ctxn3-IRES2-FlpO-neo-420711"
"","420409",757415838,"Gpr139-IRES2-FlpO-neo-420409"
"","420407",757415825,"Gpr139-IRES2-FlpO-420407"
"","417650",757329747,"Sst-IRES-Cre;Ai148-417650"
"C57BL/6J","410315",757329617,"Pvalb-IRES-Cre;Ai32-410315"
"","415325",757316466,"Th-Cre_FI172-415325"
"","415321",757316446,"Th-Cre_FI172-415321"
